Date,Close,rtn,ma_5,ma_10,position,strategy_cum,close_5,ma_5_10,strategy_rtn,strategy_rtn_cum,bh_rtn
2008-11-20,1932.43,-0.010670295468381497,1919.586,1831.039,1,0.956356748888445,1,1,-0.010670295468381497,2.6021987192006146,1.9974468964804386
2008-11-21,1920.73,-0.006072956201535362,1931.256,1859.304,0,0.9502837926869097,0,1,-0.006072956201535362,2.5864435689417986,1.9853532482298841
2008-11-24,1837.64,-0.04422318243345291,1926.672,1883.5939999999998,0,0.9502837926869097,0,1,-0.0,2.5864435689417986,1.899467672747946
2008-11-25,1834.29,-0.0018246540263273658,1896.756,1887.191,0,0.9502837926869097,0,1,-0.0,2.5864435689417986,1.8960049614967194
2008-11-26,1843.49,0.005003028560644829,1895.65,1892.484,0,0.9502837926869097,0,1,0.0,2.5864435689417986,1.9055144968732243
2008-11-27,1870.47,0.014529221972048312,1873.716,1896.6509999999998,0,0.9502837926869097,0,0,0.0,2.5864435689417986,1.933402243009975
2008-11-28,1829.92,-0.021917486134293895,1861.324,1896.2900000000002,0,0.9502837926869097,0,0,-0.0,2.5864435689417986,1.8914879321928797
2008-12-01,1864.2,0.018559756594149768,1843.1619999999998,1884.9170000000001,0,0.9502837926869097,1,0,0.0,2.5864435689417986,1.9269212879218574
2008-12-02,1868.63,0.002373535403306981,1848.4740000000002,1872.6149999999998,0,0.9502837926869097,1,0,0.0,2.5864435689417986,1.9315003359346745
2008-12-03,1952.67,0.04399212475500658,1855.3419999999999,1875.4959999999999,0,0.9502837926869097,1,0,0.0,2.5864435689417986,2.0183678743087503
2008-12-04,1982.93,0.015377882060935377,1877.1779999999999,1875.4470000000001,1,0.9502837926869097,1,1,0.0,2.5864435689417986,2.0496459765362554
2008-12-05,2013.18,0.01514001257380837,1899.67,1880.497,1,0.965423805260718,1,1,0.01514001257380837,2.6259002910451956,2.080913742312265
2008-12-08,2095.04,0.03985708483261252,1936.3220000000001,1889.7420000000002,1,1.0052808900933305,1,1,0.03985708483261252,2.732674746297563,2.1655279342601697
2008-12-09,2040.85,-0.02620625852924796,1982.4900000000002,1915.482,1,0.9790746315640826,1,1,-0.02620625852924796,2.6619917786683707,2.109514703602255
2008-12-10,2096.39,0.02685043011110988,2016.934,1936.1380000000001,1,1.0059250616751925,1,1,0.02685043011110988,2.7344356248046555,2.166923355212156
2008-12-11,2046.34,-0.024163986220922418,2045.6779999999999,1961.4280000000003,1,0.98176107545427,1,1,-0.024163986220922418,2.6691526845972176,2.115189415473669
2008-12-12,1960.38,-0.04291449962990601,2058.3599999999997,1979.015,0,0.938846575824364,0,1,-0.04291449962990601,2.5570303761010855,2.0263372784123224
2008-12-15,1975.03,0.007445256109514631,2047.7999999999997,1992.0609999999997,0,0.938846575824364,0,1,0.0,2.5570303761010855,2.0414801798542563
2008-12-16,1994.45,0.009784734998371292,2023.798,2003.1440000000002,0,0.938846575824364,0,1,0.0,2.5570303761010855,2.061553568659879
2008-12-17,2001.42,0.0034886055196761134,2014.518,2015.726,0,0.938846575824364,0,0,0.0,2.5570303761010855,2.0687580753527315
2008-12-18,2045.1,0.021589759425527433,1995.5240000000001,2020.6009999999999,0,0.938846575824364,1,0,0.0,2.5570303761010855,2.11390769548814
2008-12-19,2052.11,0.0034218440548645646,1995.2759999999998,2026.8179999999998,0,0.938846575824364,1,0,0.0,2.5570303761010855,2.121153547986977
2008-12-22,2017.55,-0.01698462810724788,2013.622,2030.7109999999998,0,0.938846575824364,1,0,-0.0,2.5570303761010855,2.0854307716161045
2008-12-23,1918.95,-0.05010574255331246,2022.1259999999997,2022.962,0,0.938846575824364,0,0,-0.0,2.5570303761010855,1.98351335986356
2008-12-24,1887.07,-0.016752799831191822,2007.0260000000003,2010.7719999999997,0,0.938846575824364,0,0,-0.0,2.5570303761010855,1.9505607524936688
2008-12-25,1870.77,-0.008675250797269385,1984.1560000000002,1989.8399999999997,0,0.938846575824364,0,0,-0.0,2.5570303761010855,1.9337123365548616
2008-12-26,1862.1,-0.004645227714975775,1949.2899999999997,1972.283,0,0.938846575824364,0,0,-0.0,2.5570303761010855,1.9247506331076552
2008-12-29,1854.76,-0.003949575470410416,1911.288,1962.4550000000004,0,0.938846575824364,0,0,-0.0,2.5570303761010855,1.9171636777094438
2008-12-30,1833.44,-0.011561323939168311,1878.73,1950.4279999999999,0,0.938846575824364,0,0,-0.0,2.5570303761010855,1.8951263631195419
2008-12-31,1817.72,-0.008611015203843664,1861.628,1934.3269999999998,0,0.938846575824364,0,0,-0.0,2.5570303761010855,1.8788774613675139
2009-01-05,1882.96,0.03526203825940577,1847.7580000000003,1915.9569999999999,0,0.938846575824364,1,0,0.0,2.5570303761010855,1.9463124709287303
2009-01-06,1942.8,0.031285224737889195,1850.196,1899.743,0,0.938846575824364,1,0,0.0,2.5570303761010855,2.008165796681999
2009-01-07,1931.18,-0.005999016437126414,1866.336,1888.8120000000004,0,0.938846575824364,1,0,-0.0,2.5570303761010855,1.9961548400434148
2009-01-08,1887.99,-0.02261844395321333,1881.6200000000001,1880.175,1,0.938846575824364,1,1,-0.0,2.5570303761010855,1.9515117060313207
2009-01-09,1918.36,0.015957883265697248,1892.53,1877.0790000000002,1,0.9548044590900613,1,1,0.015957883265697248,2.598162486187574,1.9829035092252842
2009-01-12,1920.69,0.001213842115151742,1912.6580000000001,1880.208,1,0.956018301205213,1,1,0.001213842115151742,2.6013181600927924,1.985311902423898
2009-01-13,1876.19,-0.023441371706635294,1920.2040000000002,1885.2,0,0.9325769294985777,0,1,-0.023441371706635294,2.5410488516025476,1.9393146932658025
2009-01-14,1955.24,0.041269823277684914,1906.882,1886.609,1,0.9325769294985777,1,1,0.0,2.5410488516025476,2.021024342343275
2009-01-15,1954.87,-0.00018925298833316617,1911.694,1896.657,1,0.9323876765102446,1,1,-0.00018925298833316617,2.540567996016995,2.0206418936379142
2009-01-16,1990.21,0.017916465744264087,1925.0700000000002,1908.8,1,0.9503041422545087,1,1,0.017916465744264087,2.586496202485579,2.0571709132254896
2009-01-19,2012.46,0.011117693529715922,1939.44,1926.0490000000002,1,0.9614218357842246,1,1,0.011117693529715922,2.61541251810318,2.0801695178045385
2009-01-20,2025.19,0.006305668980845169,1957.7939999999999,1938.9990000000003,1,0.9677275047650697,1,1,0.006305668980845169,2.631956549465518,2.093327820559202
2009-01-21,2021.71,-0.001719835359297761,1987.5940000000003,1947.238,1,0.966007669405772,1,1,-0.001719835359297761,2.6274339077419575,2.0897307354385246
2009-01-22,2044.55,0.01123402842249277,2000.8880000000001,1956.2910000000004,1,0.9772416978282648,1,1,0.01123402842249277,2.657116993077058,2.1133391906558487
2009-01-23,2032.68,-0.005822596976544858,2018.8239999999998,1971.9470000000001,1,0.9714191008517199,1,1,-0.005822596976544858,2.6416906260487014,2.101069822729857
2009-02-02,2057.06,0.011922659533539104,2027.318,1983.3790000000001,1,0.983341760385259,1,1,0.011922659533539104,2.673375110307448,2.126270091477597
2009-02-03,2108.91,0.024893447395172963,2036.2379999999998,1997.016,1,1.008235207780432,1,1,0.024893447395172963,2.7407598727691376,2.1798645924854014
2009-02-04,2166.41,0.026900193345032797,2052.982,2020.2879999999998,1,1.0351354011254648,1,1,0.026900193345032797,2.8154874299831607,2.239299188588559
2009-02-05,2150.97,-0.007152516490960714,2081.922,2041.405,1,1.027982884634504,1,1,-0.007152516490960714,2.79542145635908,2.2233397074784227
2009-02-06,2237.28,0.039341939123466396,2103.2059999999997,2061.0150000000003,1,1.0673248237579704,1,1,0.039341939123466396,2.907590768761558,2.3125536203421384
2009-02-09,2296.67,0.02619940542481025,2144.1259999999997,2085.7219999999998,1,1.0935242291827807,1,1,0.02619940542481025,2.9847745882909624,2.3739418057780775
2009-02-10,2326.75,0.01301219634846884,2192.048,2114.143,1,1.1065364255312495,1,1,0.01301219634846884,3.023866847786577,2.4050338518786516
2009-02-11,2331.14,0.0018849742264634983,2235.616,2144.299,1,1.108421399757713,1,1,0.0018849742264634983,3.0295721343286544,2.4095715540854825
2009-02-12,2318.34,-0.005506005977940376,2268.562,2175.2419999999997,1,1.1029153937797727,1,1,-0.005506005977940376,3.0129371302879697,2.3963408961703463
2009-02-13,2399.06,0.03422558163360456,2302.036,2202.621,1,1.1371409754133772,1,1,0.03422558163360456,3.1178416245195497,2.4797767326476823
2009-02-16,2462.25,0.02599857210186407,2334.392,2239.2589999999996,1,1.1631395475152413,1,1,0.02599857210186407,3.1999639608735353,2.5450927696521797
2009-02-17,2385.29,-0.03175485582783111,2367.5080000000003,2279.778,1,1.1313846916874102,1,1,-0.03175485582783111,3.099945999078904,2.4655434389374125
2009-02-18,2275.84,-0.04697149521660471,2379.216,2307.416,0,1.0844131964708055,0,1,-0.04697149521660471,2.957703718434127,2.3524109773114907
2009-02-19,2298.41,0.009868364503005544,2368.156,2318.359,0,1.0844131964708055,0,1,0.0,2.957703718434127,2.3757403483384154
2009-02-20,2344.32,0.019777801642013593,2364.17,2333.103,0,1.0844131964708055,0,1,0.0,2.957703718434127,2.4231949971574775
2009-02-23,2410.48,0.02783051662705116,2353.222,2343.807,1,1.0844131964708055,1,1,0.0,2.957703718434127,2.491580960256346
2009-02-24,2301.85,-0.04611275034847129,2342.868,2355.1879999999996,0,1.0383004461223342,0,0,-0.04611275034847129,2.824412691363376,2.3792960876531093
2009-02-25,2304.25,0.0010420964447988013,2326.18,2352.698,0,1.0383004461223342,0,0,0.0,2.824412691363376,2.3817768360121985
2009-02-26,2190.19,-0.05076694583561636,2331.862,2350.009,0,1.0383004461223342,0,0,-0.0,2.824412691363376,2.263879270246526
2009-02-27,2140.49,-0.022953523269722886,2310.218,2337.194,0,1.0383004461223342,0,0,-0.0,2.824412691363376,2.2125071063104036
2009-03-02,2164.67,0.01123315010803072,2269.452,2311.337,0,1.0383004461223342,0,0,0.0,2.824412691363376,2.2375006460282205
2009-03-03,2142.15,-0.010457927309413861,2220.29,2281.579,0,1.0383004461223342,0,0,-0.0,2.824412691363376,2.214222957258773
2009-03-04,2285.15,0.06462167012090436,2188.35,2257.2650000000003,0,1.0383004461223342,1,0,0.0,2.824412691363376,2.362034213654453
2009-03-05,2304.92,0.008614300982134004,2184.53,2258.196,0,1.0383004461223342,1,0,0.0,2.824412691363376,2.3824693782624426
2009-03-06,2286.58,-0.00798871721116079,2207.476,2258.847,0,1.0383004461223342,1,0,-0.0,2.824412691363376,2.3635123262184092
2009-03-09,2202.53,-0.03745055185600066,2236.6940000000004,2253.0730000000003,0,1.0383004461223342,0,0,-0.0,2.824412691363376,2.276634451392837
2009-03-10,2240.78,0.017217319919347496,2244.266,2232.278,0,1.0383004461223342,0,1,0.0,2.824412691363376,2.316171378365808
2009-03-11,2220.38,-0.00914566713289311,2263.992,2226.171,0,1.0383004461223342,0,1,-0.0,2.824412691363376,2.2950850173135566
2009-03-12,2215.7,-0.002109971748152084,2251.0380000000005,2217.784,0,1.0383004461223342,0,1,-0.0,2.824412691363376,2.2902475580133355
2009-03-13,2205.42,-0.00465041370809427,2233.194,2220.335,0,1.0383004461223342,0,1,-0.0,2.824412691363376,2.2796216858752403
2009-03-16,2241.61,0.016276390738870106,2216.962,2226.828,0,1.0383004461223342,1,0,0.0,2.824412691363376,2.317029303839992
2009-03-17,2322.4,0.03540677603841402,2224.7780000000002,2234.522,0,1.0383004461223342,1,0,0.0,2.824412691363376,2.4005374954778045
2009-03-18,2332.65,0.0044038266250359115,2241.102,2252.547,0,1.0383004461223342,1,0,0.0,2.824412691363376,2.41113235826141
2009-03-19,2382.56,0.02117057950643808,2263.556,2257.2969999999996,1,1.0383004461223342,1,1,0.0,2.824412691363376,2.4627215876789497
2009-03-20,2379.84,-0.0011422813269588161,2296.928,2265.061,1,1.0371581647953754,1,1,-0.0011422813269588161,2.8211882594411986,2.4599100728719847
2009-03-23,2439.4,0.02471884889420206,2331.8120000000004,2274.3869999999997,1,1.0618770136895774,1,1,0.02471884889420206,2.8917938349136314,2.521473977983359
2009-03-24,2451.78,0.005062183946277443,2371.37,2298.074,1,1.0669391976358549,1,1,0.005062183946277443,2.9064697419712004,2.534270504935657
2009-03-25,2401.33,-0.020791540846354373,2397.246,2319.174,1,1.0461476567895005,1,1,-0.020791540846354373,2.846663642532241,2.48212310713732
2009-03-26,2479.79,0.03215112864527736,2410.982,2337.2690000000002,1,1.0782987854347779,1,1,0.03215112864527736,2.9396742780521756,2.563222905576517
2009-03-27,2498.93,0.007688761083811002,2430.428,2363.678,1,1.0859875465185889,1,1,0.007688761083811002,2.9623638467986884,2.583006873740245
2009-03-30,2484.49,-0.00579523315859376,2454.246,2393.029,1,1.080192313359995,1,1,-0.00579523315859376,2.945245906741234,2.5680810377797303
2009-03-31,2507.79,0.009334480110115173,2463.264,2417.317,1,1.0895267934701103,1,1,0.009334480110115173,2.9728669596040245,2.5921649697658804
2009-04-01,2548.22,0.01599318900430724,2474.466,2435.8559999999998,1,1.1055199824744175,1,1,0.01599318900430724,3.0207948208590705,2.633955243165023
2009-04-02,2576.4,0.010997999478758125,2503.844,2457.413,1,1.1165179819531756,1,1,0.010997999478758125,3.054200883935182,2.6630833634813187
2009-04-03,2570.5,-0.002292643177177034,2523.166,2476.797,1,1.1142253387759986,1,1,-0.002292643177177034,3.0472067117510404,2.656984857098558
2009-04-07,2576.95,0.002506096562678195,2537.48,2495.8630000000003,1,1.1167314353386768,1,1,0.002506096562678195,3.0548528830370913,2.6636518683136075
2009-04-08,2479.35,-0.038610100026764904,2555.9719999999998,2509.6179999999995,0,1.078121335311912,0,1,-0.038610100026764904,2.9391526787706463,2.562768101710684
2009-04-09,2517.67,0.015337441590217438,2550.284,2512.375,0,1.078121335311912,0,1,0.0,2.9391526787706463,2.6023773838441278
2009-04-10,2595.53,0.03045686404537218,2544.174,2524.0089999999996,1,1.078121335311912,1,1,0.0,2.9391526787706463,2.682856995193551
2009-04-13,2656.52,0.023226260898776552,2548.0,2535.583,1,1.1013475962106885,1,1,0.023226260898776552,3.008217155728425,2.7458990128688834
2009-04-14,2676.87,0.007631205952414177,2565.204,2551.3419999999996,1,1.1089788021631026,1,1,0.007631205952414177,3.0312612958512437,2.766933691663652
2009-04-15,2686.99,0.00377340646768598,2585.188,2570.58,1,1.1127522086307886,1,1,0.00377340646768598,3.042721084452863,2.777394180577809
2009-04-16,2687.11,4.4658640524275484e-05,2626.716,2588.5,1,1.1127968672713129,1,1,4.4658640524275484e-05,3.0428569712742273,2.7775182179957643
2009-04-17,2650.69,-0.01364628318000527,2660.6040000000003,2602.389,0,1.0991505840913076,0,1,-0.01364628318000527,3.001615320990537,2.739872861646599
2009-04-20,2707.67,0.02126850300789318,2671.636,2609.818,1,1.0991505840913076,1,1,0.0,3.001615320990537,2.798769962271954
2009-04-21,2675.44,-0.011974633669271206,2681.8659999999995,2623.535,0,1.0871759504220364,0,1,-0.011974633669271206,2.9658864242654825,2.765455579099696
2009-04-22,2576.28,-0.03776735481560589,2681.58,2633.384,0,1.0871759504220364,0,1,-0.0,2.9658864242654825,2.6629593260633633
2009-04-23,2593.56,0.006684951314353427,2659.438,2643.077,0,1.0871759504220364,0,1,0.0,2.9658864242654825,2.6808207142487985
2009-04-24,2572.89,-0.008001668567729325,2640.728,2650.666,0,1.0871759504220364,0,0,-0.0,2.9658864242654825,2.6594552690061506
2009-04-27,2513.29,-0.023437128910150484,2625.168,2648.4019999999996,0,1.0871759504220364,0,0,-0.0,2.9658864242654825,2.5978500180887907
2009-04-28,2518.53,0.0020827461611059306,2586.292,2634.079,0,1.0871759504220364,0,0,0.0,2.9658864242654825,2.603266318672802
2009-04-29,2605.37,0.033899301683407046,2554.9100000000003,2618.245,0,1.0871759504220364,1,0,0.0,2.9658864242654825,2.6930280634658135
2009-04-30,2622.93,0.00671731386069041,2560.728,2610.083,0,1.0871759504220364,1,0,0.0,2.9658864242654825,2.711178872293143
2009-05-04,2714.3,0.034242079726158,2566.602,2603.665,0,1.0871759504220364,1,0,0.0,2.9658864242654825,2.8056230296139346
2009-05-05,2727.01,0.004671677634926041,2594.8839999999996,2610.026,0,1.0871759504220364,1,0,0.0,2.9658864242654825,2.818760659465606
2009-05-06,2764.98,0.01382763078498428,2637.6279999999997,2611.96,1,1.0871759504220364,1,1,0.0,2.9658864242654825,2.8580081657966834
2009-05-07,2767.08,0.0007592108910134954,2686.918,2620.914,1,1.08793516131305,1,1,0.0007592108910134954,2.9681390125268647,2.8601788206108854
2009-05-08,2789.22,0.007969374287758235,2719.26,2639.9939999999997,1,1.0959045356008081,1,1,0.007969374287758235,2.991887728768298,2.8830637242234753
2009-05-11,2725.32,-0.023176134440488383,2752.518,2659.5600000000004,0,1.0727284011603198,0,1,-0.023176134440488383,2.9233446859576575,2.8170137991627486
2009-05-12,2788.56,0.02293948114721367,2754.722,2674.803,1,1.0727284011603198,1,1,0.0,2.9233446859576575,2.8823815184247255
2009-05-13,2814.0,0.009081625131618587,2767.032,2702.3300000000004,1,1.0818100262919383,1,1,0.009081625131618587,2.9500143250584,2.9086774510310627
2009-05-14,2792.6,-0.007633897166240189,2776.8360000000002,2731.8769999999995,1,1.0741761291256982,1,1,-0.007633897166240189,2.9275799588337192,2.8865574448291915
2009-05-15,2796.12,0.0012596803795714706,2781.9399999999996,2750.6,1,1.0754358095052696,1,1,0.0012596803795714706,2.931270097577218,2.890195875755854
2009-05-18,2810.57,0.0051545678445483745,2783.32,2767.919,1,1.080590377349818,1,1,0.0051545678445483745,2.9464185364532276,2.9051320481678644
2009-05-19,2840.08,0.010444911040382365,2800.37,2777.546,1,1.0910352883902004,1,1,0.010444911040382365,2.977354898476139,2.935634916533154
2009-05-20,2812.86,-0.009630461451221706,2810.674,2788.853,1,1.0814048269389787,1,1,-0.009630461451221706,2.9488192233062445,2.907499095560496
2009-05-21,2750.01,-0.022597211303732934,2810.446,2793.641,0,1.0588076156352457,0,1,-0.022597211303732934,2.882931376707125,2.84253449790687
2009-05-22,2740.68,-0.0033984832434104106,2801.9280000000003,2791.934,0,1.0588076156352457,0,1,-0.0,2.882931376707125,2.8328905886609146
2009-05-25,2752.72,0.004383448967367087,2790.84,2787.08,0,1.0588076156352457,0,1,0.0,2.882931376707125,2.8453356762623407
2009-05-26,2719.76,-0.012045872638635657,2779.27,2789.82,0,1.0588076156352457,0,0,-0.0,2.882931376707125,2.811266732130861
2009-05-27,2759.71,0.014581960623966772,2755.206,2782.9399999999996,0,1.0588076156352457,1,0,0.0,2.882931376707125,2.8525608558581856
2009-06-01,2858.34,0.03511543499789749,2744.576,2777.511,0,1.0588076156352457,1,0,0.0,2.882931376707125,2.9545092769652195
2009-06-02,2865.1,0.002362216828843522,2766.2419999999997,2784.085,0,1.0588076156352457,1,0,0.0,2.882931376707125,2.9614967181766514
2009-06-03,2939.39,0.02559882325828511,2791.1259999999997,2790.983,1,1.0588076156352457,1,1,0.0,2.882931376707125,3.0382862163419304
2009-06-04,2953.75,0.0048734726891614955,2828.46,2803.8650000000002,1,1.0636810883244072,1,1,0.0048734726891614955,2.8970155555910138,3.0531293606904755
2009-06-05,2939.31,-0.0049006895908592085,2875.258,2815.232,1,1.058780398733548,1,1,-0.0049006895908592085,2.882852913315014,3.0382035247299606
2009-06-08,2948.48,0.0031149233972396217,2911.178,2827.8769999999995,1,1.0618953221307876,1,1,0.0031149233972396217,2.891846779635716,3.047682050751979
2009-06-09,2960.56,0.004088656305779814,2929.206,2847.724,1,1.0659839784365674,1,1,0.004088656305779814,2.903694751844447,3.0601684841593895
2009-06-10,2989.59,0.009757814623315042,2948.298,2869.712,1,1.0757417930598825,1,1,0.009757814623315042,2.9321671552566544,3.0901752028528624
2009-06-11,2961.63,-0.009396461809020984,2958.338,2893.399,1,1.0663453312508615,1,1,-0.009396461809020984,2.904744199713928,3.0612744844694824
2009-06-12,2906.29,-0.0188624387457601,2959.9139999999998,2917.5860000000002,0,1.0474828925051014,0,1,-0.0188624387457601,2.8504671482212816,3.004072561889505
2009-06-15,2966.19,0.020400947303531147,2953.31,2932.244,1,1.0474828925051014,1,1,0.0,2.8504671482212816,3.06598790635175
2009-06-16,2961.22,-0.0016769554205664505,2956.852,2943.029,1,1.045805937084535,1,1,-0.0016769554205664505,2.84569104765906,3.060850689958139
2009-06-17,3010.59,0.016534727259087667,2956.984,2952.641,1,1.0623406643436226,1,1,0.016534727259087667,2.8931349278918463,3.1118817509948866
2009-06-18,3057.43,0.01543862095371118,2961.184,2959.761,1,1.0777792852973338,1,1,0.01543862095371118,2.938147513472228,3.1602976898030892
2009-06-19,3080.0,0.007354903190044837,2980.344,2970.129,1,1.0851341884873786,1,1,0.007354903190044837,2.9598369681380987,3.1836270608300175
2009-06-22,3082.56,0.0008308236016389969,3015.0860000000002,2984.1980000000003,1,1.0859650120890176,1,1,0.0008308236016389969,2.9622970923713576,3.1862731924130463
2009-06-23,3083.9,0.0004346091667155605,3038.3599999999997,2997.6059999999998,1,1.0863996212557332,1,1,0.0004346091667155605,2.9635848136497036,3.1876582769135373
2009-06-24,3120.73,0.011871919058796365,3062.8959999999997,3009.94,1,1.0982715403145296,1,1,0.011871919058796365,2.99897792908364,3.2257274277740464
2009-06-25,3117.92,-0.0009008359789461906,3084.924,3023.054,1,1.0973707043355834,1,1,-0.0009008359789461906,2.9962775583432295,3.2228228849036147
2009-06-26,3128.42,0.003361971935564867,3097.022,3038.683,1,1.1007326762711482,1,1,0.003361971935564867,3.006367911643702,3.233676158974628
2009-06-29,3179.97,0.016343678016069063,3106.7059999999997,3060.8959999999997,1,1.1170763542872173,1,1,0.016343678016069063,3.0559067414188688,3.286960566437544
2009-06-30,3166.47,-0.00425436003870594,3126.188,3082.2740000000003,1,1.1128219942485114,1,1,-0.00425436003870594,3.0429334300325475,3.2730063569176706
2009-07-01,3237.9,0.02230756877065687,3142.702,3102.799,1,1.1351295630191682,1,1,0.02230756877065687,3.1115766620566054,3.346839629955035
2009-07-02,3282.36,0.013637704349099167,3166.1359999999995,3125.5299999999997,1,1.1487672673682674,1,1,0.013637704349099167,3.1543021008888887,3.3927954933071502
2009-07-03,3327.14,0.013550400236539417,3199.024,3148.023,1,1.1623176676048068,1,1,0.013550400236539417,3.1973350552503206,3.4390821231071356
2009-07-06,3374.75,0.014208171403888414,3238.768,3172.737,1,1.1765258390086952,1,1,0.014208171403888414,3.2430876000727444,3.4882939686805536
2009-07-07,3340.49,-0.01020374469172225,3277.7239999999997,3201.956,1,1.166322094316973,1,1,-0.01020374469172225,3.210164218732353,3.45288128585457
2009-07-08,3352.27,0.0035202254868824667,3312.528,3227.615,1,1.1698423198038554,1,1,0.0035202254868824667,3.221484634149448,3.46505762571709
2009-07-09,3396.3,0.013048875468076204,3335.4020000000005,3250.769,1,1.1828911952719317,1,1,0.013048875468076204,3.263796848989423,3.5105690216548653
2009-07-10,3398.31,0.0005916454538628102,3358.19,3278.607,1,1.1834828407257945,1,1,0.0005916454538628102,3.2657284309069445,3.512646648405605
2009-07-13,3361.01,-0.011036725180387563,3372.424,3305.596,0,1.172446115545407,0,1,-0.011036725180387563,3.229883652039556,3.4740916843247724
2009-07-14,3454.75,0.02750857165794507,3369.6760000000004,3323.7,1,1.172446115545407,1,1,0.0,3.229883652039556,3.570985580650161
2009-07-15,3493.3,0.011096752493072515,3392.528,3352.528,1,1.1835428680384794,1,1,0.011096752493072515,3.2659244696923926,3.610832601168021
2009-07-16,3501.24,0.0022703432707604776,3420.7340000000004,3378.068,1,1.18581321130924,1,1,0.0022703432707604776,3.2733476627446225,3.6190397436560042
2009-07-17,3519.81,0.005289819415164487,3441.722,3399.9559999999997,1,1.1911030307244044,1,1,0.005289819415164487,3.290708959341593,3.6382345340844524
2009-07-20,3591.12,0.020057120680682772,3466.022,3419.2229999999995,1,1.2111601514050871,1,1,0.020057120680682772,3.357377460167103,3.7119437697038618
2009-07-21,3539.83,-0.014385428167445369,3512.0440000000003,3440.8599999999997,1,1.1967747232376418,1,1,-0.014385428167445369,3.309425876836006,3.658928109979845
2009-07-22,3606.92,0.018775519185549427,3529.06,3460.7940000000003,1,1.2155502424231912,1,1,0.018775519185549427,3.372149053394465,3.7282753630678607
2009-07-23,3651.97,0.012412525442851319,3551.7839999999997,3486.2590000000005,1,1.2279627678660425,1,1,0.012412525442851319,3.4142667923117176,3.774841077058247
2009-07-24,3667.56,0.004259842797285529,3581.9300000000003,3511.8259999999996,1,1.232222610663328,1,1,0.004259842797285529,3.4288420542366875,3.790955604940822
2009-07-27,3743.63,0.02052913812615209,3611.4799999999996,3538.751,1,1.2527517487894801,1,1,0.02052913812615209,3.499960731249685,3.8695849914724274
2009-07-28,3755.82,0.003250907929444935,3641.982,3577.013,1,1.256002656718925,1,1,0.003250907929444935,3.511357295897887,3.882185125846301
2009-07-29,3558.51,-0.053964718948908086,3685.1800000000003,3607.12,0,1.202037937770017,0,1,-0.053964718948908086,3.3268900136389887,3.678236601374751
2009-07-30,3634.82,0.02121767326386781,3675.4980000000005,3613.6409999999996,0,1.202037937770017,0,1,0.0,3.3268900136389887,3.7571140627422612
2009-07-31,3734.62,0.02708648192444052,3672.068,3626.9990000000007,1,1.202037937770017,1,1,0.0,3.3268900136389887,3.860271848674352
2009-08-03,3787.03,0.013935997611772777,3685.4800000000005,3648.4800000000005,1,1.2159739353817898,1,1,0.013935997611772777,3.373578111923373,3.914445190965946
2009-08-04,3786.61,-0.00011091100195770309,3694.16,3668.071,1,1.215863024379832,1,1,-0.00011091100195770309,3.3732039657436443,3.9140110600031024
2009-08-05,3740.94,-0.012134242979179533,3700.318,3692.7490000000007,1,1.2037287814006525,1,1,-0.012134242979179533,3.33252002281963,3.8668044860199537
2009-08-06,3663.12,-0.02102167345217154,3736.804,3706.1509999999994,0,1.182707107948481,0,1,-0.02102167345217154,3.263196080661819,3.7863662204765096
2009-08-07,3555.09,-0.02993486390239397,3742.464,3707.2660000000005,0,1.182707107948481,0,1,-0.0,3.263196080661819,3.6747015349630496
2009-08-10,3544.54,-0.0029719880516108077,3706.558,3696.0190000000002,0,1.182707107948481,0,1,-0.0,3.263196080661819,3.663796578634554
2009-08-11,3556.38,0.0033347822458207332,3658.06,3676.1099999999997,0,1.182707107948481,0,0,0.0,3.263196080661819,3.6760349372060594
2009-08-12,3397.4,-0.04573274038158104,3612.014,3656.166,0,1.182707107948481,0,0,-0.0,3.263196080661819,3.511706031319449
2009-08-13,3440.82,0.012699381869143878,3543.3059999999996,3640.0550000000003,0,1.182707107948481,0,0,0.0,3.263196080661819,3.5565869037159574
2009-08-14,3344.46,-0.028404569501633503,3498.846,3620.655,0,1.182707107948481,0,0,-0.0,3.263196080661819,3.4569848570985564
2009-08-17,3140.27,-0.06299646208596776,3456.72,3581.639,0,1.182707107948481,0,0,-0.0,3.263196080661819,3.2459248539976246
2009-08-18,3171.99,0.01005036769789669,3375.8660000000004,3516.9629999999997,0,1.182707107948481,0,0,0.0,3.263196080661819,3.278712078143576
2009-08-19,3014.57,-0.05090195140676812,3298.988,3455.5009999999993,0,1.182707107948481,0,0,-0.0,3.263196080661819,3.1159956586903754
2009-08-20,3144.39,0.04216271289969775,3222.422,3382.864,0,1.182707107948481,0,0,0.0,3.263196080661819,3.2501834720140583
2009-08-21,3203.62,0.018661507749111905,3163.136,3330.9910000000004,0,1.182707107948481,1,0,0.0,3.263196080661819,3.3114062742260604
2009-08-24,3229.6,0.00807687013204017,3134.968,3295.844,0,1.182707107948481,1,0,0.0,3.263196080661819,3.3382603752131925
2009-08-25,3109.83,-0.03779022823891509,3152.834,3264.35,0,1.182707107948481,0,0,-0.0,3.263196080661819,3.214460695643188
2009-08-26,3172.39,0.019917184716762293,3140.402,3219.6949999999997,0,1.182707107948481,1,0,0.0,3.263196080661819,3.2791255362034244
